participant.label,alpha_med,alpha_positive,beta_med,beta_positive,gender,age,affiliation,group_type,Base,015,03,045,round,contribute,mpcr,payoff,total_contribution,id_subsession,max_contribute,max_payoff,max_c_and_p
015SUB48,-0.0215,0,0.0555,1,1,24,14,015,0,1,0,0,3,10,0.675,16.875,25,10,1,1,1
015SUB48,-0.0215,0,0.0555,1,1,24,14,015,0,1,0,0,4,1,0.45,14.4,12,14,0,1,0
015SUB48,-0.0215,0,0.0555,1,1,24,14,015,0,1,0,0,5,10,0.6,18,30,16,1,1,1
015SUB48,-0.0215,0,0.0555,1,1,24,14,015,0,1,0,0,6,10,0.675,14.85,22,16,1,0,0
015SUB48,-0.0215,0,0.0555,1,1,24,14,015,0,1,0,0,7,1,0.45,18.45,21,16,0,1,0
015SUB48,-0.0215,0,0.0555,1,1,24,14,015,0,1,0,0,8,10,0.675,16.2,24,10,1,0,0
015SUB48,-0.0215,0,0.0555,1,1,24,14,015,0,1,0,0,9,3,0.525,13.3,12,15,0,1,0
015SUB48,-0.0215,0,0.0555,1,1,24,14,015,0,1,0,0,10,10,0.675,13.5,20,16,1,0,0
03SUB01,-0.0215,0,0.0555,1,0,28,21,03,0,0,1,0,1,10,0.75,18.75,25,8,1,1,1
03SUB01,-0.0215,0,0.0555,1,0,28,21,03,0,0,1,0,2,10,0.6,18,30,8,1,1,1
03SUB01,-0.0215,0,0.0555,1,0,28,21,03,0,0,1,0,3,10,0.6,18,30,4,1,1,1
03SUB01,-0.0215,0,0.0555,1,0,28,21,03,0,0,1,0,4,10,0.6,18,30,5,1,1,1
03SUB01,-0.0215,0,0.0555,1,0,28,21,03,0,0,1,0,5,10,0.6,18,30,5,1,1,1
03SUB01,-0.0215,0,0.0555,1,0,28,21,03,0,0,1,0,6,10,0.6,18,30,6,1,1,1
03SUB01,-0.0215,0,0.0555,1,0,28,21,03,0,0,1,0,7,10,0.6,18,30,5,1,1,1
03SUB01,-0.0215,0,0.0555,1,0,28,21,03,0,0,1,0,8,10,0.6,18,30,5,1,1,1
03SUB01,-0.0215,0,0.0555,1,0,28,21,03,0,0,1,0,9,10,0.6,18,30,1,1,1,1
03SUB01,-0.0215,0,0.0555,1,0,28,21,03,0,0,1,0,10,10,0.6,18,30,4,1,1,1
03SUB02,0.024,1,0.0555,1,1,23,25,03,0,0,1,0,1,5,0.3,12.5,25,8,0,0,0
03SUB02,0.024,1,0.0555,1,1,23,25,03,0,0,1,0,2,10,0.6,18,30,3,1,1,1
03SUB02,0.024,1,0.0555,1,1,23,25,03,0,0,1,0,3,10,0.6,18,30,2,1,1,1
03SUB02,0.024,1,0.0555,1,1,23,25,03,0,0,1,0,4,10,0.6,18,30,2,1,1,1
03SUB02,0.024,1,0.0555,1,1,23,25,03,0,0,1,0,5,10,0.6,18,30,7,1,1,1
03SUB02,0.024,1,0.0555,1,1,23,25,03,0,0,1,0,6,10,0.6,18,30,8,1,1,1
03SUB02,0.024,1,0.0555,1,1,23,25,03,0,0,1,0,7,10,0.6,18,30,1,1,1,1
03SUB02,0.024,1,0.0555,1,1,23,25,03,0,0,1,0,8,10,0.6,18,30,5,1,1,1
03SUB02,0.024,1,0.0555,1,1,23,25,03,0,0,1,0,9,10,0.6,18,30,1,1,1,1
03SUB02,0.024,1,0.0555,1,1,23,25,03,0,0,1,0,10,10,0.6,18,30,7,1,1,1
03SUB03,0.3345,1,0.5145,1,1,22,10,03,0,0,1,0,1,9,0.9,22.6,24,1,1,1,1
03SUB03,0.3345,1,0.5145,1,1,22,10,03,0,0,1,0,2,10,0.6,18,30,4,1,1,1
03SUB03,0.3345,1,0.5145,1,1,22,10,03,0,0,1,0,3,10,0.6,18,30,2,1,1,1
03SUB03,0.3345,1,0.5145,1,1,22,10,03,0,0,1,0,4,10,0.6,18,30,4,1,1,1
03SUB03,0.3345,1,0.5145,1,1,22,10,03,0,0,1,0,5,10,0.6,18,30,6,1,1,1
03SUB03,0.3345,1,0.5145,1,1,22,10,03,0,0,1,0,6,10,0.6,18,30,2,1,1,1
03SUB03,0.3345,1,0.5145,1,1,22,10,03,0,0,1,0,7,10,0.6,18,30,2,1,1,1
03SUB03,0.3345,1,0.5145,1,1,22,10,03,0,0,1,0,8,10,0.6,18,30,6,1,1,1
03SUB03,0.3345,1,0.5145,1,1,22,10,03,0,0,1,0,9,10,0.6,18,30,5,1,1,1
03SUB03,0.3345,1,0.5145,1,1,22,10,03,0,0,1,0,10,10,0.6,18,30,7,1,1,1
03SUB04,-0.1015,0,0.0555,1,0,26,14,03,0,0,1,0,1,10,0.75,21.75,29,5,1,1,1
03SUB04,-0.1015,0,0.0555,1,0,26,14,03,0,0,1,0,2,10,0.75,15,20,7,1,0,0
03SUB04,-0.1015,0,0.0555,1,0,26,14,03,0,0,1,0,3,10,0.6,18,30,7,1,1,1
03SUB04,-0.1015,0,0.0555,1,0,26,14,03,0,0,1,0,4,10,0.75,15,20,3,1,0,0
03SUB04,-0.1015,0,0.0555,1,0,26,14,03,0,0,1,0,5,10,0.6,18,30,8,1,1,1
03SUB04,-0.1015,0,0.0555,1,0,26,14,03,0,0,1,0,6,10,0.6,18,30,1,1,1,1
03SUB04,-0.1015,0,0.0555,1,0,26,14,03,0,0,1,0,7,10,0.6,18,30,5,1,1,1
03SUB04,-0.1015,0,0.0555,1,0,26,14,03,0,0,1,0,8,10,0.6,18,30,8,1,1,1
03SUB04,-0.1015,0,0.0555,1,0,26,14,03,0,0,1,0,9,10,0.6,18,30,3,1,1,1
03SUB04,-0.1015,0,0.0555,1,0,26,14,03,0,0,1,0,10,10,0.6,18,30,1,1,1,1
03SUB05,0.074,1,-0.0715,0,0,25,16,03,0,0,1,0,1,9,0.3,9.7,29,5,0,0,0
03SUB05,0.074,1,-0.0715,0,0,25,16,03,0,0,1,0,2,10,0.6,18,30,8,1,1,1
03SUB05,0.074,1,-0.0715,0,0,25,16,03,0,0,1,0,3,10,0.6,18,30,4,1,1,1
03SUB05,0.074,1,-0.0715,0,0,25,16,03,0,0,1,0,4,10,0.6,18,30,1,1,1,1
03SUB05,0.074,1,-0.0715,0,0,25,16,03,0,0,1,0,5,10,0.6,18,30,5,1,1,1
03SUB05,0.074,1,-0.0715,0,0,25,16,03,0,0,1,0,6,10,0.6,18,30,7,1,1,1
03SUB05,0.074,1,-0.0715,0,0,25,16,03,0,0,1,0,7,10,0.6,18,30,6,1,1,1
03SUB05,0.074,1,-0.0715,0,0,25,16,03,0,0,1,0,8,10,0.6,18,30,1,1,1,1
03SUB05,0.074,1,-0.0715,0,0,25,16,03,0,0,1,0,9,10,0.6,18,30,2,1,1,1
03SUB05,0.074,1,-0.0715,0,0,25,16,03,0,0,1,0,10,10,0.6,18,30,2,1,1,1
03SUB06,0.129,1,-0.0715,0,0,28,7,03,0,0,1,0,1,10,0.75,18.75,25,8,1,1,1
03SUB06,0.129,1,-0.0715,0,0,28,7,03,0,0,1,0,2,10,0.6,18,30,1,1,1,1
03SUB06,0.129,1,-0.0715,0,0,28,7,03,0,0,1,0,3,10,0.6,18,30,7,1,1,1
03SUB06,0.129,1,-0.0715,0,0,28,7,03,0,0,1,0,4,5,0.3,12.5,25,8,0,0,0
03SUB06,0.129,1,-0.0715,0,0,28,7,03,0,0,1,0,5,10,0.6,18,30,8,1,1,1
03SUB06,0.129,1,-0.0715,0,0,28,7,03,0,0,1,0,6,10,0.6,18,30,1,1,1,1
03SUB06,0.129,1,-0.0715,0,0,28,7,03,0,0,1,0,7,10,0.6,18,30,3,1,1,1
03SUB06,0.129,1,-0.0715,0,0,28,7,03,0,0,1,0,8,10,0.6,18,30,8,1,1,1
03SUB06,0.129,1,-0.0715,0,0,28,7,03,0,0,1,0,9,10,0.6,18,30,2,1,1,1
03SUB06,0.129,1,-0.0715,0,0,28,7,03,0,0,1,0,10,10,0.6,18,30,6,1,1,1
03SUB07,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,1,10,0.6,18,30,6,1,1,1
03SUB07,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,2,10,0.6,18,30,3,1,1,1
03SUB07,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,3,10,0.6,18,30,7,1,1,1
03SUB07,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,4,10,0.6,18,30,6,1,1,1
03SUB07,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,5,10,0.6,18,30,2,1,1,1
03SUB07,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,6,10,0.6,18,30,6,1,1,1
03SUB07,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,7,10,0.6,18,30,1,1,1,1
03SUB07,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,8,10,0.75,15,20,7,1,0,0
03SUB07,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,9,10,0.75,15,20,8,1,0,0
03SUB07,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,10,10,0.6,18,30,3,1,1,1
03SUB08,0.024,1,0.303,1,0,25,22,03,0,0,1,0,1,8,0.6,16.4,24,1,0,0,0
03SUB08,0.024,1,0.303,1,0,25,22,03,0,0,1,0,2,8,0.3,10.4,28,2,0,0,0
03SUB08,0.024,1,0.303,1,0,25,22,03,0,0,1,0,3,0,0.3,16,20,5,0,1,0
03SUB08,0.024,1,0.303,1,0,25,22,03,0,0,1,0,4,10,0.6,18,30,7,1,1,1
03SUB08,0.024,1,0.303,1,0,25,22,03,0,0,1,0,5,0,0.3,16,20,4,0,1,0
03SUB08,0.024,1,0.303,1,0,25,22,03,0,0,1,0,6,10,0.6,18,30,2,1,1,1
03SUB08,0.024,1,0.303,1,0,25,22,03,0,0,1,0,7,10,0.6,18,30,6,1,1,1
03SUB08,0.024,1,0.303,1,0,25,22,03,0,0,1,0,8,10,0.6,18,30,1,1,1,1
03SUB08,0.024,1,0.303,1,0,25,22,03,0,0,1,0,9,10,0.6,18,30,7,1,1,1
03SUB08,0.024,1,0.303,1,0,25,22,03,0,0,1,0,10,10,0.6,18,30,8,1,1,1
03SUB09,-0.0215,0,0.0555,1,0,20,10,03,0,0,1,0,1,10,0.75,15,20,7,1,0,0
03SUB09,-0.0215,0,0.0555,1,0,20,10,03,0,0,1,0,2,10,0.75,21,28,2,1,1,1
03SUB09,-0.0215,0,0.0555,1,0,20,10,03,0,0,1,0,3,10,0.75,15,20,8,1,0,0
03SUB09,-0.0215,0,0.0555,1,0,20,10,03,0,0,1,0,4,10,0.6,18,30,6,1,1,1
03SUB09,-0.0215,0,0.0555,1,0,20,10,03,0,0,1,0,5,10,0.6,18,30,3,1,1,1
03SUB09,-0.0215,0,0.0555,1,0,20,10,03,0,0,1,0,6,10,0.6,18,30,2,1,1,1
03SUB09,-0.0215,0,0.0555,1,0,20,10,03,0,0,1,0,7,10,0.6,18,30,2,1,1,1
03SUB09,-0.0215,0,0.0555,1,0,20,10,03,0,0,1,0,8,10,0.6,18,30,4,1,1,1
03SUB09,-0.0215,0,0.0555,1,0,20,10,03,0,0,1,0,9,10,0.6,18,30,6,1,1,1
03SUB09,-0.0215,0,0.0555,1,0,20,10,03,0,0,1,0,10,10,0.6,18,30,7,1,1,1
03SUB10,0.024,1,0.0555,1,0,22,9,03,0,0,1,0,1,0,0.3,16,20,7,0,1,0
03SUB10,0.024,1,0.0555,1,0,22,9,03,0,0,1,0,2,0,0.3,16,20,7,0,1,0
03SUB10,0.024,1,0.0555,1,0,22,9,03,0,0,1,0,3,0,0.3,16,20,8,0,1,0
03SUB10,0.024,1,0.0555,1,0,22,9,03,0,0,1,0,4,0,0.3,16,20,3,0,1,0
03SUB10,0.024,1,0.0555,1,0,22,9,03,0,0,1,0,5,0,0.3,16,20,1,0,1,0
03SUB10,0.024,1,0.0555,1,0,22,9,03,0,0,1,0,6,0,0.3,16,20,3,0,1,0
03SUB10,0.024,1,0.0555,1,0,22,9,03,0,0,1,0,7,0,0.3,16,20,8,0,1,0
03SUB10,0.024,1,0.0555,1,0,22,9,03,0,0,1,0,8,0,0.3,16,20,7,0,1,0
03SUB10,0.024,1,0.0555,1,0,22,9,03,0,0,1,0,9,0,0.3,16,20,8,0,1,0
03SUB10,0.024,1,0.0555,1,0,22,9,03,0,0,1,0,10,10,0.6,18,30,6,1,1,1
03SUB11,-0.0215,0,0.0555,1,1,22,28,03,0,0,1,0,1,10,0.6,18,30,6,1,1,1
03SUB11,-0.0215,0,0.0555,1,1,22,28,03,0,0,1,0,2,10,0.6,18,30,4,1,1,1
03SUB11,-0.0215,0,0.0555,1,1,22,28,03,0,0,1,0,3,10,0.6,18,30,3,1,1,1
03SUB11,-0.0215,0,0.0555,1,1,22,28,03,0,0,1,0,4,10,0.6,18,30,1,1,1,1
03SUB11,-0.0215,0,0.0555,1,1,22,28,03,0,0,1,0,5,10,0.6,18,30,6,1,1,1
03SUB11,-0.0215,0,0.0555,1,1,22,28,03,0,0,1,0,6,10,0.75,15,20,3,1,0,0
03SUB11,-0.0215,0,0.0555,1,1,22,28,03,0,0,1,0,7,10,0.75,15,20,8,1,0,0
03SUB11,-0.0215,0,0.0555,1,1,22,28,03,0,0,1,0,8,10,0.6,18,30,6,1,1,1
03SUB11,-0.0215,0,0.0555,1,1,22,28,03,0,0,1,0,9,10,0.6,18,30,5,1,1,1
03SUB11,-0.0215,0,0.0555,1,1,22,28,03,0,0,1,0,10,10,0.6,18,30,4,1,1,1
03SUB12,0.024,1,0.0555,1,1,25,22,03,0,0,1,0,1,10,0.75,15,20,7,1,0,0
03SUB12,0.024,1,0.0555,1,1,25,22,03,0,0,1,0,2,10,0.6,18,30,3,1,1,1
03SUB12,0.024,1,0.0555,1,1,25,22,03,0,0,1,0,3,9,0.3,9.7,29,1,0,0,0
03SUB12,0.024,1,0.0555,1,1,25,22,03,0,0,1,0,4,10,0.75,18.75,25,8,1,1,1
03SUB12,0.024,1,0.0555,1,1,25,22,03,0,0,1,0,5,10,0.6,18,30,6,1,1,1
03SUB12,0.024,1,0.0555,1,1,25,22,03,0,0,1,0,6,10,0.75,21.75,29,4,1,1,1
03SUB12,0.024,1,0.0555,1,1,25,22,03,0,0,1,0,7,10,0.6,18,30,1,1,1,1
03SUB12,0.024,1,0.0555,1,1,25,22,03,0,0,1,0,8,10,0.6,18,30,2,1,1,1
03SUB12,0.024,1,0.0555,1,1,25,22,03,0,0,1,0,9,10,0.6,18,30,1,1,1,1
03SUB12,0.024,1,0.0555,1,1,25,22,03,0,0,1,0,10,10,0.6,18,30,1,1,1,1
03SUB13,0.024,1,-0.0715,0,1,23,22,03,0,0,1,0,1,7,0.3,10.2,24,1,0,0,0
03SUB13,0.024,1,-0.0715,0,1,23,22,03,0,0,1,0,2,8,0.3,10.4,28,6,0,0,0
03SUB13,0.024,1,-0.0715,0,1,23,22,03,0,0,1,0,3,10,0.6,18,30,6,1,1,1
03SUB13,0.024,1,-0.0715,0,1,23,22,03,0,0,1,0,4,10,0.6,18,30,1,1,1,1
03SUB13,0.024,1,-0.0715,0,1,23,22,03,0,0,1,0,5,10,0.75,15,20,4,1,0,0
03SUB13,0.024,1,-0.0715,0,1,23,22,03,0,0,1,0,6,9,0.3,9.7,29,4,0,0,0
03SUB13,0.024,1,-0.0715,0,1,23,22,03,0,0,1,0,7,10,0.6,18,30,4,1,1,1
03SUB13,0.024,1,-0.0715,0,1,23,22,03,0,0,1,0,8,10,0.6,18,30,3,1,1,1
03SUB13,0.024,1,-0.0715,0,1,23,22,03,0,0,1,0,9,10,0.75,15,20,8,1,0,0
03SUB13,0.024,1,-0.0715,0,1,23,22,03,0,0,1,0,10,10,0.6,18,30,5,1,1,1
03SUB14,0.024,1,-0.0715,0,0,23,7,03,0,0,1,0,1,10,0.6,18,30,4,1,1,1
03SUB14,0.024,1,-0.0715,0,0,23,7,03,0,0,1,0,2,10,0.75,21,28,6,1,1,1
03SUB14,0.024,1,-0.0715,0,0,23,7,03,0,0,1,0,3,10,0.6,18,30,3,1,1,1
03SUB14,0.024,1,-0.0715,0,0,23,7,03,0,0,1,0,4,10,0.6,18,30,4,1,1,1
03SUB14,0.024,1,-0.0715,0,0,23,7,03,0,0,1,0,5,10,0.6,18,30,8,1,1,1
03SUB14,0.024,1,-0.0715,0,0,23,7,03,0,0,1,0,6,10,0.6,18,30,5,1,1,1
03SUB14,0.024,1,-0.0715,0,0,23,7,03,0,0,1,0,7,10,0.6,18,30,5,1,1,1
03SUB14,0.024,1,-0.0715,0,0,23,7,03,0,0,1,0,8,10,0.6,18,30,3,1,1,1
03SUB14,0.024,1,-0.0715,0,0,23,7,03,0,0,1,0,9,10,0.6,18,30,4,1,1,1
03SUB14,0.024,1,-0.0715,0,0,23,7,03,0,0,1,0,10,10,0.6,18,30,6,1,1,1
03SUB15,0.024,1,-0.0715,0,1,19,7,03,0,0,1,0,1,9,0.3,9.7,29,2,0,0,0
03SUB15,0.024,1,-0.0715,0,1,19,7,03,0,0,1,0,2,10,0.75,15,20,7,1,0,0
03SUB15,0.024,1,-0.0715,0,1,19,7,03,0,0,1,0,3,10,0.6,18,30,6,1,1,1
03SUB15,0.024,1,-0.0715,0,1,19,7,03,0,0,1,0,4,10,0.6,18,30,7,1,1,1
03SUB15,0.024,1,-0.0715,0,1,19,7,03,0,0,1,0,5,10,0.6,18,30,3,1,1,1
03SUB15,0.024,1,-0.0715,0,1,19,7,03,0,0,1,0,6,10,0.6,18,30,7,1,1,1
03SUB15,0.024,1,-0.0715,0,1,19,7,03,0,0,1,0,7,10,0.6,18,30,6,1,1,1
03SUB15,0.024,1,-0.0715,0,1,19,7,03,0,0,1,0,8,10,0.6,18,30,4,1,1,1
03SUB15,0.024,1,-0.0715,0,1,19,7,03,0,0,1,0,9,10,0.6,18,30,3,1,1,1
03SUB15,0.024,1,-0.0715,0,1,19,7,03,0,0,1,0,10,10,0.6,18,30,2,1,1,1
03SUB16,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,1,10,0.75,21.75,29,2,1,1,1
03SUB16,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,2,10,0.75,21.75,29,5,1,1,1
03SUB16,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,3,10,0.75,21.75,29,1,1,1,1
03SUB16,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,4,10,0.6,18,30,2,1,1,1
03SUB16,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,5,10,0.6,18,30,2,1,1,1
03SUB16,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,6,10,0.6,18,30,5,1,1,1
03SUB16,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,7,10,0.6,18,30,3,1,1,1
03SUB16,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,8,10,0.6,18,30,5,1,1,1
03SUB16,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,9,10,0.6,18,30,6,1,1,1
03SUB16,0.024,1,0.0555,1,0,22,10,03,0,0,1,0,10,10,0.6,18,30,5,1,1,1
03SUB17,-0.0215,0,0.0555,1,1,23,12,03,0,0,1,0,1,10,0.6,18,30,3,1,1,1
03SUB17,-0.0215,0,0.0555,1,1,23,12,03,0,0,1,0,2,10,0.6,18,30,8,1,1,1
03SUB17,-0.0215,0,0.0555,1,1,23,12,03,0,0,1,0,3,10,0.6,18,30,6,1,1,1
03SUB17,-0.0215,0,0.0555,1,1,23,12,03,0,0,1,0,4,10,0.6,18,30,6,1,1,1
03SUB17,-0.0215,0,0.0555,1,1,23,12,03,0,0,1,0,5,10,0.6,18,30,5,1,1,1
03SUB17,-0.0215,0,0.0555,1,1,23,12,03,0,0,1,0,6,10,0.6,18,30,5,1,1,1
03SUB17,-0.0215,0,0.0555,1,1,23,12,03,0,0,1,0,7,10,0.6,18,30,3,1,1,1
03SUB17,-0.0215,0,0.0555,1,1,23,12,03,0,0,1,0,8,10,0.6,18,30,1,1,1,1
03SUB17,-0.0215,0,0.0555,1,1,23,12,03,0,0,1,0,9,10,0.6,18,30,4,1,1,1
03SUB17,-0.0215,0,0.0555,1,1,23,12,03,0,0,1,0,10,10,0.6,18,30,2,1,1,1
03SUB18,-0.0215,0,0.0555,1,1,22,12,03,0,0,1,0,1,10,0.75,21.75,29,2,1,1,1
03SUB18,-0.0215,0,0.0555,1,1,22,12,03,0,0,1,0,2,10,0.75,21,28,6,1,1,1
03SUB18,-0.0215,0,0.0555,1,1,22,12,03,0,0,1,0,3,10,0.6,18,30,4,1,1,1
03SUB18,-0.0215,0,0.0555,1,1,22,12,03,0,0,1,0,4,10,0.75,18.75,25,8,1,1,1
03SUB18,-0.0215,0,0.0555,1,1,22,12,03,0,0,1,0,5,10,0.6,18,30,7,1,1,1
03SUB18,-0.0215,0,0.0555,1,1,22,12,03,0,0,1,0,6,10,0.6,18,30,6,1,1,1
03SUB18,-0.0215,0,0.0555,1,1,22,12,03,0,0,1,0,7,10,0.6,18,30,4,1,1,1
03SUB18,-0.0215,0,0.0555,1,1,22,12,03,0,0,1,0,8,10,0.75,15,20,7,1,0,0
03SUB18,-0.0215,0,0.0555,1,1,22,12,03,0,0,1,0,9,10,0.6,18,30,4,1,1,1
03SUB18,-0.0215,0,0.0555,1,1,22,12,03,0,0,1,0,10,10,0.6,18,30,3,1,1,1
03SUB19,-0.0215,0,0.407,1,0,22,10,03,0,0,1,0,1,10,0.6,18,30,3,1,1,1
03SUB19,-0.0215,0,0.407,1,0,22,10,03,0,0,1,0,2,10,0.75,21,28,2,1,1,1
03SUB19,-0.0215,0,0.407,1,0,22,10,03,0,0,1,0,3,10,0.6,18,30,2,1,1,1
03SUB19,-0.0215,0,0.407,1,0,22,10,03,0,0,1,0,4,10,0.75,15,20,3,1,0,0
03SUB19,-0.0215,0,0.407,1,0,22,10,03,0,0,1,0,5,10,0.6,18,30,3,1,1,1
03SUB19,-0.0215,0,0.407,1,0,22,10,03,0,0,1,0,6,10,0.6,18,30,8,1,1,1
03SUB19,-0.0215,0,0.407,1,0,22,10,03,0,0,1,0,7,10,0.75,15,20,7,1,0,0
03SUB19,-0.0215,0,0.407,1,0,22,10,03,0,0,1,0,8,10,0.6,18,30,2,1,1,1
03SUB19,-0.0215,0,0.407,1,0,22,10,03,0,0,1,0,9,10,0.6,18,30,7,1,1,1
03SUB19,-0.0215,0,0.407,1,0,22,10,03,0,0,1,0,10,10,0.6,18,30,3,1,1,1
03SUB20,-0.0215,0,0.0555,1,0,19,4,03,0,0,1,0,1,10,0.75,21.75,29,5,1,1,1
03SUB20,-0.0215,0,0.0555,1,0,19,4,03,0,0,1,0,2,10,0.6,18,30,1,1,1,1
03SUB20,-0.0215,0,0.0555,1,0,19,4,03,0,0,1,0,3,10,0.6,18,30,3,1,1,1
03SUB20,-0.0215,0,0.0555,1,0,19,4,03,0,0,1,0,4,10,0.6,18,30,5,1,1,1
03SUB20,-0.0215,0,0.0555,1,0,19,4,03,0,0,1,0,5,10,0.75,15,20,4,1,0,0
03SUB20,-0.0215,0,0.0555,1,0,19,4,03,0,0,1,0,6,10,0.6,18,30,1,1,1,1
03SUB20,-0.0215,0,0.0555,1,0,19,4,03,0,0,1,0,7,10,0.6,18,30,4,1,1,1
03SUB20,-0.0215,0,0.0555,1,0,19,4,03,0,0,1,0,8,10,0.6,18,30,4,1,1,1
03SUB20,-0.0215,0,0.0555,1,0,19,4,03,0,0,1,0,9,10,0.6,18,30,6,1,1,1
03SUB20,-0.0215,0,0.0555,1,0,19,4,03,0,0,1,0,10,10,0.6,18,30,4,1,1,1
03SUB21,-0.0215,0,0.0555,1,0,24,22,03,0,0,1,0,1,10,0.6,18,30,4,1,1,1
03SUB21,-0.0215,0,0.0555,1,0,24,22,03,0,0,1,0,2,10,0.6,18,30,4,1,1,1
03SUB21,-0.0215,0,0.0555,1,0,24,22,03,0,0,1,0,3,10,0.75,15,20,8,1,0,0
03SUB21,-0.0215,0,0.0555,1,0,24,22,03,0,0,1,0,4,10,0.6,18,30,5,1,1,1
03SUB21,-0.0215,0,0.0555,1,0,24,22,03,0,0,1,0,5,10,0.75,15,20,1,1,0,0
03SUB21,-0.0215,0,0.0555,1,0,24,22,03,0,0,1,0,6,10,0.75,21.75,29,4,1,1,1
03SUB21,-0.0215,0,0.0555,1,0,24,22,03,0,0,1,0,7,10,0.6,18,30,2,1,1,1
03SUB21,-0.0215,0,0.0555,1,0,24,22,03,0,0,1,0,8,10,0.6,18,30,6,1,1,1
03SUB21,-0.0215,0,0.0555,1,0,24,22,03,0,0,1,0,9,10,0.6,18,30,5,1,1,1
03SUB21,-0.0215,0,0.0555,1,0,24,22,03,0,0,1,0,10,10,0.6,18,30,1,1,1,1
03SUB22,0.024,1,0.0555,1,0,23,22,03,0,0,1,0,1,10,0.6,18,30,6,1,1,1
03SUB22,0.024,1,0.0555,1,0,23,22,03,0,0,1,0,2,10,0.75,21.75,29,5,1,1,1
03SUB22,0.024,1,0.0555,1,0,23,22,03,0,0,1,0,3,10,0.75,15,20,5,1,0,0
03SUB22,0.024,1,0.0555,1,0,23,22,03,0,0,1,0,4,10,0.6,18,30,4,1,1,1
03SUB22,0.024,1,0.0555,1,0,23,22,03,0,0,1,0,5,10,0.6,18,30,7,1,1,1
03SUB22,0.024,1,0.0555,1,0,23,22,03,0,0,1,0,6,10,0.75,15,20,3,1,0,0
03SUB22,0.024,1,0.0555,1,0,23,22,03,0,0,1,0,7,0,0.3,16,20,7,0,1,0
03SUB22,0.024,1,0.0555,1,0,23,22,03,0,0,1,0,8,10,0.6,18,30,3,1,1,1
03SUB22,0.024,1,0.0555,1,0,23,22,03,0,0,1,0,9,10,0.6,18,30,2,1,1,1
03SUB22,0.024,1,0.0555,1,0,23,22,03,0,0,1,0,10,10,0.6,18,30,8,1,1,1
03SUB23,-0.0215,0,0.5675,1,0,28,22,03,0,0,1,0,1,10,0.6,18,30,3,1,1,1
03SUB23,-0.0215,0,0.5675,1,0,28,22,03,0,0,1,0,2,9,0.3,9.7,29,5,0,0,0
03SUB23,-0.0215,0,0.5675,1,0,28,22,03,0,0,1,0,3,10,0.75,21.75,29,1,1,1,1
03SUB23,-0.0215,0,0.5675,1,0,28,22,03,0,0,1,0,4,10,0.6,18,30,7,1,1,1
03SUB23,-0.0215,0,0.5675,1,0,28,22,03,0,0,1,0,5,10,0.6,18,30,2,1,1,1
03SUB23,-0.0215,0,0.5675,1,0,28,22,03,0,0,1,0,6,10,0.6,18,30,7,1,1,1
03SUB23,-0.0215,0,0.5675,1,0,28,22,03,0,0,1,0,7,10,0.75,15,20,7,1,0,0
03SUB23,-0.0215,0,0.5675,1,0,28,22,03,0,0,1,0,8,10,0.6,18,30,2,1,1,1
03SUB23,-0.0215,0,0.5675,1,0,28,22,03,0,0,1,0,9,10,0.6,18,30,3,1,1,1
03SUB23,-0.0215,0,0.5675,1,0,28,22,03,0,0,1,0,10,10,0.6,18,30,8,1,1,1
03SUB24,-0.0215,0,0.0555,1,0,25,22,03,0,0,1,0,1,10,0.6,18,30,4,1,1,1
03SUB24,-0.0215,0,0.0555,1,0,25,22,03,0,0,1,0,2,10,0.6,18,30,1,1,1,1
03SUB24,-0.0215,0,0.0555,1,0,25,22,03,0,0,1,0,3,10,0.75,15,20,5,1,0,0
03SUB24,-0.0215,0,0.0555,1,0,25,22,03,0,0,1,0,4,10,0.6,18,30,2,1,1,1
03SUB24,-0.0215,0,0.0555,1,0,25,22,03,0,0,1,0,5,10,0.75,15,20,1,1,0,0
03SUB24,-0.0215,0,0.0555,1,0,25,22,03,0,0,1,0,6,10,0.6,18,30,8,1,1,1
03SUB24,-0.0215,0,0.0555,1,0,25,22,03,0,0,1,0,7,10,0.75,15,20,8,1,0,0
03SUB24,-0.0215,0,0.0555,1,0,25,22,03,0,0,1,0,8,10,0.6,18,30,8,1,1,1
